daymetVersion,date,Num_Requests,Min_Time,Mean_Time,Stddev_Time,Max_Time,Min_Size,Mean_Size,Stddev_Size,Max_Size
"V3-python","2020-08-12",83202,0.014,0.21218869753411132,0.24112067809638113,3.836,672,52577.2186,8113.317082975824,1051200
"V3-python","2020-08-13",5688,0.041,0.49670973975072535,0.35450598471729794,3.262,1120,884346.6596,131303.20205698404,1051200
"V3-python","2020-08-14",27303,0.02,1.3418467934703022,0.9507989703425628,8.193,23360,968726.1661,127653.91146098363,1051200
"V3-python","2020-08-15",27,0.054,0.8293333379206834,0.9462845719543379,4.11,23360,87814.5185,217971.0223843681,858456
"V3-python","2020-08-16",101,0.018,0.7555643532166977,1.2633660111526555,11.183,672,69912.5545,175481.84661185453,1051200
"V3-python","2020-08-17",3894,0.046,0.6110647150143621,0.37581107647984185,3.274,26280,976921.4689,174469.84365924422,1051200
"V3-python","2020-08-18",28194,0.017,0.5604533586022674,0.3874709155030519,8.548,672,1018749.8949,102282.54299392494,1051200
"V3-python","2020-08-19",21126,0.038,0.3593095712022332,0.363444112872422,4.457,26280,29890.8859,32639.464882287866,1051200
"V3-python","2020-08-20",21809,0.048,0.9556188726636025,0.7769028153183637,7.783,26280,928671.6640,324221.9144953153,1051200
"V3-python","2020-08-21",84239,0.043,0.8066357742802168,0.9364809849742994,12.373,26280,257888.5599,423772.6773759982,1051200
"V3-python","2020-08-22",92403,0.043,0.5215039556377776,0.5328808040112479,6.157,26280,32447.0041,13722.05971808428,1051200
"V3-python","2020-08-23",49915,0.042,0.6393084244691578,0.685024670383253,12.251,26280,36674.8841,10382.086532744996,446760
"V3-python","2020-08-24",71,0.055,0.7773098588829309,0.9553922972078095,3.989,26280,238617.4648,393175.88771553204,1051200
"V3-python","2020-08-25",25547,0.017,0.2065728656453571,0.37671226903347454,5.604,672,212278.3268,384006.45230399887,1051200
"V3-python","2020-08-26",32078,0.02,0.24011194596102026,0.28065657359699103,3.501,672,26331.4356,7138.028019204468,1051200
"V3-python","2020-08-27",40574,0.04,0.31385692818067457,0.5922850524085849,10.958,23360,27496.4628,32746.576599469743,1051200
"V3-python","2020-08-28",20455,0.048,2.027699437467197,1.0798323570236936,6.917,7992,26392.5941,8380.698989873685,814680
"V3-python","2020-08-29",37,0.052,0.8961351315516073,1.2546972130702265,6.731,26280,46120.8649,119045.1891891892,760392
"V3-python","2020-08-30",100,0.05,0.43627000011503697,0.40735377577531995,2.904,26280,579736.8000,510817.49577491963,1051200
"V3-python","2020-08-31",8968,0.049,0.5085136041350091,0.38705091479747106,4.213,26280,484013.1178,210532.18189882272,1051200
"V3-python","2020-09-01",1172,0.052,0.5284377131134322,0.38981527630198404,5.766,26280,559601.0580,138415.19853901127,1051200
"V3-python","2020-09-02",79,0.047,0.5848860761410073,0.582396662485812,2.862,26280,678179.2405,462355.60637759144,1051200
"V3-python","2020-09-03",944,0.039,0.9955338976559056,0.7145980562570569,4.308,26280,161425.8898,301445.725231301,1051200
"V3-python","2020-09-04",9513,0.024,1.6498205610505416,0.9259666985931616,7.501,672,59007.8057,80987.5739314372,1051200
"V3-python","2020-09-05",50,0.063,0.790679998844862,0.48430492132596126,2.451,23360,36792.0000,25105.208383919064,96360
"V3-python","2020-09-06",21,0.048,0.34966665967589333,0.446290874048147,2.06,7872,94232.0000,232034.1037002966,1051200
"V3-python","2020-09-07",257,0.046,0.23419066111227418,0.3329519743708704,3.032,26280,90906.3035,147681.1377140983,814680
"V3-python","2020-09-08",3504,0.047,0.26696546817279193,0.22417391110626794,4.227,26280,445072.5000,75070.58041436742,1051200
"V3-python","2020-09-09",17870,0.049,0.8491436488459446,0.4671809387259645,4.676,23360,964816.0403,277015.42551040475,1051200
"V3-python","2020-09-10",5614,0.042,0.32241414305676036,0.21390701864958162,2.623,26280,778693.8867,451529.803431065,1051200
"V3-python","2020-09-11",75,0.052,1.0095066670080026,0.9125019260548634,3.735,26280,417326.4000,466551.2511772313,1024920
"V3-python","2020-09-12",3537,0.05,0.30600678495028477,0.4769634894639727,5.878,48,133138.6667,235046.52044760744,840960
"V3-python","2020-09-13",2685,0.047,0.9336633142534803,1.1478191208854882,6.556,26280,166768.8313,257219.08821866574,1051128
"V3-python","2020-09-14",53321,0.042,0.4175104557404794,0.46881773550468364,9.42,26280,107111.2806,145462.99449339818,1051200
"V3-python","2020-09-15",116884,0.042,0.3345205589554507,0.30614511680900475,3.272,23360,83203.6368,90677.01585218516,578160
"V3-python","2020-09-16",123005,0.031,0.1510098777773477,0.13494936693323356,2.859,744,88941.4733,84760.36496174816,604440
"V3-python","2020-09-17",156,0.017,0.6248974370865676,0.7695326335158369,4.583,744,389205.8974,328915.6555728422,1051200
"V3-python","2020-09-18",20201,0.018,0.7095327953391286,0.4784740447489085,7.477,696,546973.0164,48654.778464762116,1051200
"V3-python","2020-09-19",17514,0.042,0.9246231586445517,0.49409222586855356,5.951,672,542935.7684,63991.73727084203,814680
"V3-python","2020-09-20",6413,0.043,0.2194091684717796,0.5775671120327945,6.629,26280,65793.3111,146006.8842853975,788400
"V3-python","2020-09-21",102676,0.026,0.10051295340066703,0.1700907749595186,7.4,23360,32169.3985,56314.59235958858,814680
"V3-python","2020-09-22",49172,0.054,0.7667451189799231,1.1071847534058625,13.026,26280,814159.4452,18182.672892339895,1051200
"V3-python","2020-09-23",103549,0.032,0.4153788929721353,0.25457421168859923,11.682,1464,803266.6095,79326.92040582192,814680
"V3-python","2020-09-24",1036,0.047,0.33586100325290413,0.3751913563358343,5.728,26280,550966.7954,383438.5850842728,1051200
"V3-python","2020-09-25",50456,0.039,0.8953482441196434,0.7229749215838186,84.619,26280,813189.6750,34753.043751325815,1401600
"V3-python","2020-09-26",50483,0.055,0.725299625456616,1.1515929740535136,115.094,26280,814117.7830,21046.03958462197,814680
"V3-python","2020-09-27",60443,0.031,2.0222478200685714,1.2948356843448277,12.115,26280,686991.9455,286898.6116585878,1051200
"V3-python","2020-09-28",50419,0.063,1.9142910807134648,1.7190668358658385,53.01,14640,814318.2397,18735.728200505422,1051200
"V3-python","2020-09-29",838,0.038,0.5211515517767545,0.6573298828621967,7.841,1120,437366.5585,238147.59535580056,1051200
"V3-python","2020-09-30",775,0.054,1.6426335482635805,1.186353033844681,7.172,26280,1009762.3742,197775.75096095496,1051200
"V3-python","2020-10-01",956,0.052,1.4048033471308867,2.7610681960327232,22.656,26280,203230.1674,326956.94213012967,1051200
"V3-python","2020-10-02",180,0.064,5.098755545169115,6.197945775576996,34.019,26280,535356.1778,501701.5052620337,1051200
"V3-python","2020-10-03",65259,0.048,0.8709123952421548,0.6431376111540698,17.806,26280,26503.9029,14682.256628620868,1051200
"V3-python","2020-10-04",57332,0.041,0.7541250783296027,0.766751839616988,14.265,26280,39488.2990,115534.81810387297,1051200
"V3-python","2020-10-05",8741,0.042,0.45900652135815356,0.5211793767112138,5.032,19728,26621.7961,11379.463442750903,760392
"V3-python","2020-10-06",1975,0.025,0.6013468354855535,0.3605728137780235,3.542,8760,94334.8780,66501.49150023432,1024920
"V3-python","2020-10-07",818,0.048,0.23164303213230408,0.4523780439307043,6.987,26280,41526.3961,119567.35694165976,1051200
"V3-python","2020-10-08",1153,0.027,0.23649522963449268,0.43184770986536686,4.829,216,77451.1570,202760.487861805,1051200
"V3-python","2020-10-09",13157,0.028,1.0534893972581871,0.7728550056695863,9.418,14600,471810.0357,135360.77450877798,1051200
"V3-python","2020-10-10",405,0.039,1.355582712277954,0.9472533950329743,5.306,1120,695755.6543,494454.0381559944,1051200
"V3-python","2020-10-11",95,0.035,0.7585578916888488,0.6373747824093959,3.577,26280,559994.5263,445114.7954824769,1051200
"V3-python","2020-10-12",20895,0.036,0.5720947594794824,0.4510472613661836,5.648,2880,36854.0125,75961.87520218195,1051200
"V3-python","2020-10-13",7710,0.036,0.24324020800143287,0.45927301552982447,8.175,8760,431836.1868,178010.1725786047,1051200
"V3-python","2020-10-14",1029,0.016,0.2476044709190538,0.2688374503046774,2.393,8760,328045.7065,268020.3095114032,1051200
"V3-python","2020-10-15",2243,0.046,0.22859741417700247,0.26535621355242345,6.492,26280,36085.3678,84413.07546778134,1051200
"V3-python","2020-10-16",1333,0.051,0.9437336841009876,1.6946222876966581,13.143,26280,64290.3826,170735.30316183926,1051200
"V3-python","2020-10-17",2004,0.046,0.7577869248541143,1.1614944502371145,10.23,26280,117359.0419,289642.5067128279,1051200
"V3-python","2020-10-18",10677,0.019,1.3798153973940348,0.7354238922214784,6.804,8760,966643.0683,281545.2176911324,1051200
"V3-python","2020-10-19",74720,0.04,0.2670340872820411,0.4393416383046824,8.633,19728,146302.9622,328757.8923200996,1051200
"V3-python","2020-10-20",144835,0.042,0.07125646425674423,0.1000363251708536,6.062,26280,26340.9665,6602.952852225295,1051200
"V3-python","2020-10-21",128084,0.034,0.1430127728737246,0.21417238111578607,3.727,26280,30759.6708,67095.8784533179,1051200
"V3-python","2020-10-22",30545,0.029,0.35563597971917094,0.4156393776623349,8.147,1120,94856.5825,242433.15535641866,1051200
"V3-python","2020-10-23",1069,0.05,2.0278727823783016,1.2905851082707107,8.928,8760,1004052.6324,199408.77703896677,1051200
"V3-python","2020-10-24",1356,0.021,0.6504889377131838,1.1796998486970907,10.441,744,281276.9735,417382.5427776065,1051200
"V3-python","2020-10-25",2024,0.021,1.4554743091585005,1.263848892480995,8.683,8760,970864.8221,204653.76449555336,1051200
"V3-python","2020-10-26",25449,0.019,0.2858579905246291,0.3051333550487712,4.962,8760,37720.7359,99685.42730345212,1051200
"V3-python","2020-10-27",24000,0.032,0.2774858751363742,0.3316423955048116,5.69,20440,76070.0483,219293.63542907042,1051200
"V3-python","2020-10-28",13935,0.035,0.3980232511313213,0.5588687109884639,6.838,20440,115841.9634,288333.19831477216,1051200
"V3-python","2020-10-29",20555,0.017,0.06938370236036363,0.08024999544848035,2.594,8760,28216.5332,35364.1758908864,1051200
"V3-python","2020-10-30",32241,0.041,0.29165422914494304,0.37804846382395046,6.131,26280,84777.8037,184180.59996886936,1051200
"V3-python","2020-10-31",20564,0.043,0.19230470728553778,0.2691828792572484,3.944,26280,107394.7714,203344.12088122268,788400
"V3-python","2020-11-01",6391,0.017,1.142797997279349,0.9124241290709914,11.049,8760,814216.7223,346948.27522692154,1051200
"V3-python","2020-11-02",42739,0.043,0.7169118603752604,0.8375295230137345,16.376,26280,122235.6723,198089.84165435508,1051200
"V3-python","2020-11-03",28372,0.041,0.2398088611443114,0.558507026648287,14.899,26280,106241.3986,200244.80251673915,1051200
"V3-python","2020-11-04",54396,0.037,0.4601146777205186,0.5558794351610256,8.66,1120,206983.8732,72717.0859621467,1051200
"V3-python","2020-11-05",11267,0.041,0.7638654479899291,0.7593490103417215,15.982,26280,120948.9554,92663.59201180603,551880
"V3-python","2020-11-06",49571,0.041,0.36439577580572646,0.3795763527624299,6.371,26280,38160.8085,19987.622409211534,1051200
"V3-python","2020-11-07",65505,0.019,0.4349809784971649,0.6182009548831072,17.448,1120,49197.3901,89579.17442493452,1051200
"V3-python","2020-11-08",694,0.047,1.1603804041258454,0.9924934738550203,7.032,26280,915908.0692,311209.0681552121,1051200
"V3-python","2020-11-09",1882,0.017,0.3343204037354632,0.5634826318089203,6.312,8760,148850.1807,328075.3716971261,1051200
"V3-python","2020-11-10",415,0.021,1.3365951815014143,2.0658539212504095,11.913,672,668461.7639,486360.71270148974,1051200
"V3-python","2020-11-11",4239,0.047,1.996246284091422,1.8998657937147139,19.296,26280,240548.3463,405425.9759733459,1051200
"V3-python","2020-11-12",636,0.043,0.18710534663507775,0.2668367184390597,2.503,26280,57766.4151,143211.77485444339,1051200
"V3-python","2020-11-13",791,0.018,0.7892300883677756,1.0333739803098694,8.837,8760,213255.9798,297610.22484834125,1051200
"V3-python","2020-11-14",717,0.02,1.0323165980696345,1.1548001195087443,7.226,672,232647.6653,149682.54796851974,1051200
"V3-python","2020-11-15",3139,0.015,0.8161905074430384,0.6416732595520941,5.407,672,924023.2507,275122.4833036635,1051200
"V3-python","2020-11-16",4241,0.026,0.28392619694447185,0.3824253261810863,4.615,72,40920.5282,104778.3397818819,1051200
"V3-python","2020-11-17",2928,0.019,0.3903169401035812,0.5505981932328851,5.223,672,197647.8115,308812.28078489844,1024920
"V3-python","2020-11-18",1389,0.034,1.1188905703921683,1.1815461088813664,11.331,26280,879569.5896,375174.19807353435,1051200
"V3-python","2020-11-19",2850,0.042,0.3502698246899404,0.40626121192693404,4.828,26280,38206.9193,105281.53773664925,1051200
"V3-python","2020-11-20",62105,0.04,0.3306048788885479,0.3707443975360177,5.101,26280,29510.3602,28950.010272406475,289080
"V3-python","2020-11-21",60,0.054,0.6968333377192418,0.7158971413446112,3.342,26280,482676.0000,484815.945925874,1024920
"V3-python","2020-11-22",87,0.032,0.9721724060845787,1.4372967348483119,5.95,26280,306600.0000,404000.5754861044,1051200
"V3-python","2020-11-23",2897,0.018,0.3822195370683834,0.33903384308034584,3.309,8760,752156.5205,339997.1272879754,1024920
"V3-python","2020-11-24",66,0.046,0.8266060653170852,1.0115335042269258,3.598,23360,278948.4848,366513.92232948076,1051200
"V3-python","2020-11-25",8351,0.038,0.15594359970543503,0.23129064622970436,6.947,384,26475.1556,8981.980052319934,499320
"V3-python","2020-11-26",70,0.017,0.6701142836096031,1.0472897527328018,4.812,1080,182405.7143,347186.69048128405,1051200
"V3-python","2020-11-27",57928,0.047,0.13873304813089843,0.09228749438519736,3.223,26280,78842.2683,4613.177353539716,867240
"V3-python","2020-11-28",167,0.018,0.6839341292949672,0.7864130921367631,3.806,8760,576586.3473,502823.8587086514,1051200
"V3-python","2020-11-29",45,0.019,0.20415555474658806,0.2021234977575171,0.774,8760,68912.0000,127381.63233370814,420480
"V3-python","2020-11-30",109,0.044,0.4266238523937693,0.6865946861270806,3.445,26280,105842.2018,140650.14083268045,1051200
"V3-python","2020-12-01",7536,0.019,0.3327737528442221,0.4591939879397586,8.147,3600,31424.3121,38688.81972513812,1051200
"V3-python","2020-12-02",117531,0.022,0.15403120038672852,0.19881160274462428,6.483,8760,26980.1928,23312.795783115373,1051200
"V3-python","2020-12-03",16053,0.021,0.11644814063276891,0.19266424321936954,3.945,64,31035.3404,59403.40008507728,1051200
"V3-python","2020-12-04",23862,0.024,0.2065008381868251,0.4442194295617609,7.338,8760,86530.8507,244315.33284573167,1051200
"V3-python","2020-12-05",73782,0.04,0.1488752947944883,0.27039836910421516,7.639,26280,35711.4077,97791.91627056753,1051200
"V3-python","2020-12-06",164,0.017,1.000542674543018,1.9852332179721177,10.943,672,138226.5854,337898.9495151801,1051200
"V3-python","2020-12-07",1570,0.046,1.0908847142034654,1.2176659344836545,7.597,11016,343985.2127,410524.73628769186,1051200
"V3-python","2020-12-08",3235,0.033,0.5667115919453192,0.7545084212497992,23.519,2232,237684.4192,341813.93819426995,1051200
"V3-python","2020-12-09",1032,0.016,0.7463604644926395,0.7492634706409592,5.657,8760,970916.9767,272830.28426013206,1051200
"V3-python","2020-12-10",1050,0.018,2.2851723811172304,2.1064764678028025,15.523,360,878845.6000,354586.44109853613,1051200
"V3-python","2020-12-11",967,0.053,3.252486037870536,2.53263502082133,33.682,8760,656214.8914,474876.29728425335,1051200
"V3-python","2020-12-12",120,0.147,1.3877833418548107,1.0745081721012313,5.118,672,194758.8000,381238.51941607374,1051200
"V3-python","2020-12-13",31,0.357,2.0239677284994433,3.27259792655825,13.709,26280,188010.3226,325422.6650262688,1051200
"V3-python","2020-12-14",1962,0.024,0.6053144754395724,0.6102079896754227,8.416,8760,200408.4404,197477.47663544194,1051200
"V3-python","2020-12-15",40,0.019,1.5037249936256558,2.1039249320390057,9.023,8760,253821.0000,429688.8828897019,1051200
"V4-python","2020-12-15",20488,0.059,0.7492782116295935,0.5658360429153777,11.522,14064,36716.3229,20632.479819274162,1051200
"V4-python","2020-12-16",146237,0.059,1.5384093015448372,1.1132424383567112,10.76,1240,48152.0124,28722.157660765602,1051200
"V4-python","2020-12-17",2979,0.046,0.7562239006481822,0.5212254399297258,5.79,672,51142.5821,30076.447694516846,1051200
"V4-python","2020-12-18",415,0.06,0.30169638521879555,0.4950389725985336,3.285,23360,50019.9518,22653.155677881878,289080
"V4-python","2020-12-19",49985,0.051,0.6237504851466162,0.34827150697233417,3.016,23360,700209.0483,20238.63482921947,817600
"V4-python","2020-12-20",49927,0.062,0.49355322772125043,0.32017412871634854,3.143,26280,700443.2976,15316.397609156267,700800
"V4-python","2020-12-21",854,0.062,0.21684192111432132,0.23506945727842102,2.645,26280,141404.5902,223595.1353333483,1051200
"V4-python","2020-12-22",6943,0.05,0.46352743776146244,0.31649107391252174,4.351,992,206913.0336,328990.9965515591,1051200
"V4-python","2020-12-23",29371,0.058,0.7078374586190205,0.501688223351254,3.809,992,87705.4504,79567.25633486405,1051200
"V4-python","2020-12-24",4114,0.06,0.6225075356301878,0.40296201079239424,3.101,26280,87198.9791,53243.47079440231,408800
"V4-python","2020-12-25",18,0.066,0.12311111059453753,0.12162916361842153,0.51,26280,26280.0000,0.0,26280
"V4-python","2020-12-26",107,0.024,0.5695514012232562,0.4232392248172193,2.036,8760,170424.2991,132633.10216859073,408800
"V4-python","2020-12-27",29659,0.023,0.5068473314230302,0.4071481273137739,3.625,8760,416184.8168,181881.10500580704,1051200
"V4-python","2020-12-28",37833,0.052,0.4696349482392058,0.3833913624625904,3.507,11680,166197.8051,86686.33248383628,1051200
"V4-python","2020-12-29",163,0.076,0.8398588957504992,0.45715525055097395,2.216,26280,828832.1472,369276.0704849595,1051200
"V4-python","2020-12-30",215,0.06,0.45961395273374955,0.41301846942972126,1.728,26280,77128.7442,56081.17151850564,525600
"V4-python","2020-12-31",136,0.057,0.6584485302240971,0.47154113363901523,1.999,8760,601863.5294,493637.64501482114,1051200
"V4-python","2021-01-01",92,0.077,0.824347827664536,0.39833663491825116,2.087,26280,749932.1739,373616.05731897877,946080
"V4-python","2021-01-02",2373,0.058,1.134258322033119,0.5958117372815467,3.713,26280,273099.3679,249503.90129347163,525600
"V4-python","2021-01-03",816,0.051,0.41527205938929873,0.5325324030831763,2.783,26280,127438.2353,291231.8416603616,1051200
"V4-python","2021-01-04",1098,0.058,0.44877777714791195,0.36601635313575925,3.296,23360,606859.4098,223625.1297442134,1051200
"V4-python","2021-01-05",764,0.051,0.33898167554484143,0.29232748882748366,1.974,8760,353472.8796,296296.8630000075,1051200
"V4-python","2021-01-06",2958,0.06,0.3261724141557991,0.21687882560021704,2.233,26280,547070.5882,72591.19111743999,1051200
"V4-python","2021-01-07",35866,0.058,0.24894476644867225,0.13974748585627952,2.756,26280,772049.9214,87948.84424350927,1051200
"V4-python","2021-01-08",117111,0.035,0.3462677202483748,0.2807039424647114,3.053,26280,748482.7116,164450.008383275,1051200
"V4-python","2021-01-09",32677,0.056,0.49823885304909693,0.35223030654293064,3.543,23360,258295.3882,346494.5778094089,1051200
"V4-python","2021-01-10",25160,0.046,0.6596874402674575,0.6208330239108949,14.415,26280,59744.6391,107580.91020770263,551880
"V4-python","2021-01-11",157846,0.025,0.7727824084150455,0.8245402422447594,10.536,26280,150466.8900,195378.6647586964,1051200
"V4-python","2021-01-12",23454,0.027,0.7518181548383742,0.5116555714640681,7.143,720,388055.6920,82867.48508851159,1051200
"V4-python","2021-01-13",24032,0.034,1.000543150870215,0.7522970353524617,33.892,2232,421160.4967,156327.1054788875,1051200
"V4-python","2021-01-14",19841,0.085,0.8811677837628228,0.47734802340847354,15.302,26280,404752.3834,51873.28763974047,1051200
"V4-python","2021-01-15",6485,0.033,0.8129728603197597,0.4339006410415287,5.034,26280,364241.7567,107456.01586165014,1051200
"V4-python","2021-01-16",256,0.087,1.0204726580996066,0.5679290042150665,2.954,26280,562966.8750,205833.74271541182,788400
"V4-python","2021-01-17",22,0.084,0.6147727339782498,0.3647321574727185,1.57,26280,85210.9091,125011.33631900934,350400
"V4-python","2021-01-18",625,0.056,1.0998735973119735,0.8627111547815174,5.846,26280,186954.7520,130990.43662671899,1051200
"V4-python","2021-01-19",1392,0.066,1.7178857738216375,0.9514019552428581,8.563,8760,204613.4540,157194.8272589345,1051200
"V4-python","2021-01-20",1875,0.112,1.4288426668643952,0.6529610095086178,4.285,26280,219083.0336,134292.02131651045,1051200
"V4-python","2021-01-21",2396,0.044,0.2870838894914581,0.5150264680794808,16.453,8760,382454.9649,129461.72296448097,1051200
"V4-python","2021-01-22",4090,0.068,1.2948704150657928,0.7118599082548853,7.254,26280,566401.4670,316583.06395136006,1051200
"V4-python","2021-01-23",31,0.19,1.0333548414130365,0.9139877763186242,3.737,26280,191589.6774,376964.06344922853,1051200
"V4-python","2021-01-24",167,0.039,0.5571377232983084,0.5033870952885446,2.671,672,56280.5749,134122.02866807824,1051200
"V4-python","2021-01-25",8347,0.094,1.0766991737935876,0.6843685226970887,4.649,26280,62748.3407,82142.01594512566,1051200
"V4-python","2021-01-26",2213,0.017,0.450924988294006,0.4471177318181977,3.399,672,350506.6281,278724.1144997383,1051200
"V4-python","2021-01-27",2039,0.023,0.5218813133669461,0.5895174000602197,3.857,192,57209.1143,135806.28744212227,1051200
"V4-python","2021-01-28",123838,0.054,0.8981022223019575,1.0846386540612691,11.237,26280,31900.8739,73603.7598592971,1051200
"V4-python","2021-01-29",11859,0.048,0.1428367487699213,0.30091134916280976,8.68,72,67359.7646,99538.71283414228,1051200
"V4-python","2021-01-30",137,0.058,0.6135401466630236,0.5015014708418222,2.256,26280,70037.3723,90618.59884884876,1051200
"V4-python","2021-01-31",50,0.034,0.4098800022900104,0.3800607133188953,1.586,26280,197333.6000,280782.0073563119,1051200
"V4-python","2021-02-01",14712,0.057,0.6088027460885483,0.3034192812318151,3.235,72,413272.6939,326325.64577155624,1051200
"V4-python","2021-02-02",4080,0.055,0.9257220586232257,0.4679013235467332,4.159,72,995951.0451,206729.62519011422,1051200
"V4-python","2021-02-03",1628,0.05,0.42720761608689367,0.34737297690861374,2.52,72,344784.3784,182211.17375839534,1051200
"V4-python","2021-02-04",3323,0.057,0.4056629553513465,0.26276007124362016,2.798,72,695087.4367,464811.6936975447,1051200
"V4-python","2021-02-05",260128,0.053,0.16136720401601484,0.23458321173726812,3.868,72,26394.1725,9963.538149721535,1051200
"V4-python","2021-02-06",134,0.053,0.5102164155122504,0.395582719480525,2.018,8760,83895.5224,127317.91951919912,1051200
"V4-python","2021-02-07",18,0.062,0.6502222182850043,0.4618192938732821,1.556,26280,26280.0000,0.0,26280
"V4-python","2021-02-08",77073,0.022,0.1881997457923681,0.23648271559570255,4.042,32,100106.8924,79621.2489083314,1051200
"V4-python","2021-02-09",220882,0.023,0.14475341598947436,0.15781983503536384,2.975,32,86825.9416,11754.725567182879,1051200
"V4-python","2021-02-10",330640,0.023,0.17576387624292142,0.21740090831848138,4.059,32,89248.8029,89597.05299212698,1051200
"V4-python","2021-02-11",374636,0.023,0.13401180360843648,0.15468062290887813,3.07,72,85474.5138,74057.69969135545,1051200
"V4-python","2021-02-12",303470,0.016,0.36055356385351117,0.38959138268653914,4.469,672,83457.1659,35711.94244190317,1051200
"V4-python","2021-02-13",270725,0.021,0.4081894025815258,0.3474591539627408,3.593,23360,87596.3544,1182.625431465205,455520
"V4-python","2021-02-14",218640,0.014,0.49803929750450115,0.5331042593090812,13.583,288,86878.6021,6795.253680822734,446760
"V4-python","2021-02-15",385659,0.02,0.24142962836364798,0.3393323104975654,22.391,72,85169.2837,73822.58076469591,1051200
"V4-python","2021-02-16",294801,0.046,0.33465247076201127,0.4220846520318764,15.771,26280,88627.1794,55575.84195188876,1051200
"V4-python","2021-02-17",104753,0.026,0.3159358874273284,0.5075107494429894,17.19,744,77097.1960,222300.14151315318,1051200
"V4-python","2021-02-18",199752,0.051,0.40325160710211333,0.5359085025776464,9.019,26280,38803.9689,112160.57992829519,1051200
"V4-python","2021-02-19",149510,0.053,0.6024747175429198,0.6510250551204183,8.944,26280,53414.3634,160440.15516965336,1051200
"V4-python","2021-02-20",1518,0.063,0.998895255964107,0.8778677380033665,7.673,1120,61024.2424,199408.63060262328,1051200
"V4-python","2021-02-21",37749,0.056,0.7722242972688339,0.6219093634621559,10.291,26280,27059.3162,27766.47331873203,1051200
"V4-python","2021-02-22",144104,0.054,0.6777301671881305,0.8283594190513824,20.667,72,48449.7435,148972.42968962874,1051200
"V4-python","2021-02-23",127388,0.053,1.019896630979768,0.8963076884966399,8.651,72,50223.0012,154461.27011170838,1051200
"V4-python","2021-02-24",623321,0.053,0.37631504487036455,0.5790215018358844,25.322,72,28023.7478,42113.338124149384,1051200
"V4-python","2021-02-25",327611,0.024,0.1779702881031023,0.3461887105920528,18.713,8760,26684.0535,17106.631377097397,1051200
"V4-python","2021-02-26",220011,0.021,0.9082160027011527,1.0712515958882762,11.175,8760,28809.8544,43775.034041810744,1051200
"V4-python","2021-02-27",2166,0.026,0.839660202623418,0.6859810189088218,8.002,11680,35874.4783,90809.38268453279,1051200
"V4-python","2021-02-28",53,0.058,0.562735842646293,0.7835458251466371,3.731,72,106333.4340,191178.31790395387,788400
"V4-python","2021-03-01",221504,0.033,0.20020866905854975,0.24461228458667214,4.185,14600,35347.2997,79667.50889694622,1051200
"V4-python","2021-03-02",109536,0.022,0.2272019337369351,0.39376077532390746,7.425,26280,27822.5595,35608.67955127171,1051200
"V4-python","2021-03-03",278021,0.03,0.13063021516840934,0.1623174926661728,2.782,1704,25498.8557,42091.50239789546,1051200
"V4-python","2021-03-04",347408,0.027,0.1456052424033922,0.22793805401101402,3.696,8760,22282.6843,14542.95660504937,1051200
"V4-python","2021-03-05",111527,0.027,1.1634095781139753,0.7631866523210951,6.593,26280,46720.3404,137488.395033361,1051200
"V4-python","2021-03-06",198,0.027,0.7721414122297757,0.7360361676074267,3.487,11680,60199.1919,134433.8965167652,788400
"V4-python","2021-03-07",474,0.052,0.2892046410999092,0.3435512308432012,2.945,26280,274831.1392,432760.8841825345,1051200
"V4-python","2021-03-08",330293,0.052,1.3021146649317121,1.1570710822980959,8.065,26280,29579.7230,54307.600928674205,1051200
"V4-python","2021-03-09",663,0.029,0.4598748106228505,0.47365716391862067,2.633,11680,62710.4917,139692.76643153964,1051200
"V4-python","2021-03-10",20798,0.086,0.6855891430711979,0.3758272993089056,3.261,18960,518183.2580,54101.09625385347,1051200
"V4-python","2021-03-11",260892,0.054,0.17053926926270538,0.21818781198542672,5.178,26280,92630.1200,168495.26646401783,1051200
"V4-python","2021-03-12",335715,0.036,0.8217524895886074,0.900329381742322,21.898,1120,41014.4313,117304.40165271958,1051200
"V4-python","2021-03-13",746,0.059,1.1240227892096017,1.1459570920767266,27.899,26280,723686.3807,471433.8655542877,1051200
"V4-python","2021-03-14",121,0.022,0.5368595048477335,0.5717656211335426,3.29,11680,169216.0000,259767.82785701877,1051200
"V4-python","2021-03-15",219451,0.053,0.3864075535123844,0.6585084309749107,6.827,72,32104.5995,76550.80811685785,1051200
"V4-python","2021-03-16",225683,0.021,0.15205909191359687,0.1876011130573216,3.366,11680,32780.2647,77241.0141014906,1051200
"V4-python","2021-03-17",503108,0.053,0.21975282458211662,0.3138218863658364,8.068,26280,26873.9335,22959.900909753836,1051200
"V4-python","2021-03-18",498003,0.022,0.16494307078632992,0.2570121726552161,6.182,11680,30647.2289,60099.95587201506,1051200
"V4-python","2021-03-19",58032,0.052,0.16138321979053274,0.26386595701129695,3.974,26280,29288.5580,54794.3303381783,1051200
"V4-python","2021-03-20",486,0.059,0.5139197519838564,0.4654213745431544,3.482,26280,961491.1111,247964.7723387088,1051200
"V4-python","2021-03-21",77,0.059,0.5878961052406918,0.574528754803387,2.415,26280,184832.2078,284205.0035322883,1051200
"V4-python","2021-03-22",358160,0.034,0.42130694392201506,0.6987357172145965,7.39,8760,70690.5987,156558.00813539742,1051200
